fecha,longitude,latitude,radiance
2016-09-08 04:20:00,-86.168556,11.989166,1.135
2016-09-06 07:20:00,-86.161522,11.988677,2.674
2016-09-06 07:20:00,-86.170929,11.990022,2.03
2016-09-04 07:30:00,-86.159843,11.987128,1.187
2016-09-04 07:30:00,-86.169823,11.988682,2.106
2016-09-03 05:00:00,-86.161682,11.983998,2.077
2016-09-03 05:00:00,-86.171234,11.982607,4.187
2016-08-25 04:05:00,-86.165985,11.983447,2.502
2016-08-25 04:05:00,-86.175056,11.982165,1.475
2016-08-23 07:10:00,-86.153145,11.98485,0.709
2016-08-23 07:10:00,-86.166145,11.986573,1.634
2016-08-23 04:20:00,-86.163467,11.987368,0.94
2016-08-23 04:20:00,-86.174988,11.985848,1.186
2016-08-21 07:20:00,-86.157715,11.98856,0.854
2016-08-21 07:20:00,-86.167091,11.989906,2.123
2016-08-20 03:50:00,-86.157784,11.982412,1.113
2016-08-20 03:50:00,-86.171631,11.980163,1.752
2016-08-19 07:35:00,-86.160629,11.983847,0.397
2016-08-19 07:35:00,-86.17067,11.985378,0.553
2016-08-18 05:00:00,-86.169815,11.986205,3.069
2016-08-11 03:55:00,-86.163391,11.98862,0.741
2016-08-11 03:55:00,-86.174553,11.986914,0.641
2016-08-09 04:05:00,-86.164742,11.983076,1.302
2016-08-09 04:05:00,-86.173813,11.981794,1.135
2016-08-03 07:35:00,-86.158211,11.990393,0.84
2016-08-03 07:35:00,-86.159729,11.980997,0.892
2016-08-03 07:35:00,-86.168228,11.991931,1.731
2016-08-03 07:35:00,-86.16983,11.982552,1.638
2016-08-02 05:00:00,-86.161804,11.987736,1.352
2016-08-02 05:00:00,-86.171288,11.986334,2.934
2016-07-29 07:15:00,-86.16259,11.984657,3.479
2016-07-29 07:15:00,-86.1735,11.986184,1.423
2016-07-27 07:25:00,-86.16317,11.983243,1.991
